gFx,gFy,gFz,label,gFx_diff,gFy_diff,gFz_diff
0.0055,0.5057,-0.7515,walking,-0.002,-0.010000000000000009,0.012300000000000089
0.0015,0.5017,-0.7355,walking,-0.004,-0.0040000000000000036,0.015999999999999903
-0.0005,0.4977,-0.7195,walking,-0.002,-0.004000000000000059,0.016000000000000014
-0.0005,0.4937,-0.7055,walking,0.0,-0.003999999999999948,0.014000000000000012
-0.0025,0.4937,-0.6935,walking,-0.002,0.0,0.01200000000000001
-0.0025,0.4957,-0.6815,walking,0.0,0.0019999999999999463,0.01200000000000001
-0.0025,0.4997,-0.6695,walking,0.0,0.0040000000000000036,0.01200000000000001
-0.0025,0.5017,-0.6615,walking,0.0,0.0020000000000000573,0.008000000000000007
-0.0025,0.5077,-0.6495,walking,0.0,0.006000000000000005,0.01200000000000001
-0.0005,0.5137,-0.6415,walking,0.002,0.006000000000000005,0.008000000000000007
-0.0005,0.5217,-0.6355,walking,0.0,0.008000000000000007,0.006000000000000005
0.0035,0.5277,-0.6315,walking,0.004,0.005999999999999894,0.0040000000000000036
0.0075,0.5357,-0.6275,walking,0.004,0.008000000000000007,0.0040000000000000036
0.0095,0.5477,-0.6255,walking,0.002,0.01200000000000001,0.0020000000000000018
0.0135,0.5577,-0.6275,walking,0.004,0.010000000000000009,-0.0020000000000000018
0.0195,0.5697,-0.6295,walking,0.006,0.01200000000000001,-0.0020000000000000018
0.0215,0.5857,-0.6315,walking,0.0019999999999999983,0.016000000000000014,-0.0020000000000000018
0.0235,0.5997,-0.6335,walking,0.0020000000000000018,0.014000000000000012,-0.0020000000000000018
0.0255,0.6137,-0.6355,walking,0.0019999999999999983,0.014000000000000012,-0.0020000000000000018
0.0255,0.6257,-0.6375,walking,0.0,0.01200000000000001,-0.0020000000000000018
0.0255,0.6357,-0.6395,walking,0.0,0.010000000000000009,-0.0020000000000000018
0.0295,0.6417,-0.6455,walking,0.004,0.006000000000000005,-0.006000000000000005
0.0315,0.6437,-0.6515,walking,0.0020000000000000018,0.0020000000000000018,-0.006000000000000005
0.0355,0.6417,-0.6575,walking,0.003999999999999997,-0.0020000000000000018,-0.006000000000000005
0.0375,0.6377,-0.6655,walking,0.0020000000000000018,-0.0040000000000000036,-0.008000000000000007
0.0415,0.6317,-0.6735,walking,0.0040000000000000036,-0.006000000000000005,-0.008000000000000007
0.0435,0.6237,-0.6835,walking,0.001999999999999995,-0.008000000000000007,-0.010000000000000009
0.0495,0.6177,-0.6955,walking,0.006000000000000005,-0.006000000000000005,-0.01200000000000001
0.0535,0.6097,-0.7055,walking,0.003999999999999997,-0.008000000000000007,-0.010000000000000009
0.0555,0.6017,-0.7135,walking,0.0020000000000000018,-0.008000000000000007,-0.008000000000000007
0.0595,0.5977,-0.7215,walking,0.003999999999999997,-0.0040000000000000036,-0.008000000000000007
0.0615,0.5917,-0.7275,walking,0.0020000000000000018,-0.006000000000000005,-0.006000000000000005
0.0635,0.5897,-0.7355,walking,0.0020000000000000018,-0.0020000000000000018,-0.008000000000000007
0.0655,0.5857,-0.7435,walking,0.0020000000000000018,-0.0040000000000000036,-0.008000000000000007
0.0675,0.5837,-0.7495,walking,0.0020000000000000018,-0.0020000000000000018,-0.006000000000000005
0.0695,0.5837,-0.7515,walking,0.0020000000000000018,0.0,-0.0019999999999998908
0.0715,0.5837,-0.7578,walking,0.001999999999999988,0.0,-0.006300000000000083
0.0755,0.5857,-0.7618,walking,0.0040000000000000036,0.0020000000000000018,-0.0040000000000000036
0.0775,0.5877,-0.7638,walking,0.0020000000000000018,0.0020000000000000018,-0.0020000000000000018
0.0795,0.5877,-0.7678,walking,0.0020000000000000018,0.0,-0.0040000000000000036
0.0795,0.5937,-0.7678,walking,0.0,0.006000000000000005,0.0
0.0835,0.5977,-0.7638,walking,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036
0.0875,0.6017,-0.7618,walking,0.00399999999999999,0.0040000000000000036,0.0020000000000000018
0.0895,0.6077,-0.7598,walking,0.0020000000000000018,0.006000000000000005,0.0020000000000000018
0.0915,0.6077,-0.7538,walking,0.0020000000000000018,0.0,0.006000000000000005
0.0935,0.6077,-0.7495,walking,0.0020000000000000018,0.0,0.0042999999999999705
0.0935,0.6097,-0.7435,walking,0.0,0.0020000000000000018,0.006000000000000005
0.0955,0.6117,-0.7335,walking,0.0020000000000000018,0.0020000000000000018,0.010000000000000009
0.0935,0.6097,-0.7255,walking,-0.0020000000000000018,-0.0020000000000000018,0.008000000000000007
0.0915,0.6077,-0.7155,walking,-0.0020000000000000018,-0.0020000000000000018,0.010000000000000009
0.0875,0.6077,-0.7055,walking,-0.0040000000000000036,0.0,0.010000000000000009
0.0835,0.6077,-0.6955,walking,-0.00399999999999999,0.0,0.010000000000000009
0.0795,0.6097,-0.6855,walking,-0.0040000000000000036,0.0020000000000000018,0.010000000000000009
0.0735,0.6097,-0.6735,walking,-0.006000000000000005,0.0,0.01200000000000001
0.0695,0.6137,-0.6655,walking,-0.00399999999999999,0.0040000000000000036,0.008000000000000007
0.0655,0.6157,-0.6575,walking,-0.0040000000000000036,0.0020000000000000018,0.008000000000000007
0.0615,0.6197,-0.6475,walking,-0.0040000000000000036,0.0040000000000000036,0.010000000000000009
0.0595,0.6237,-0.6395,walking,-0.0020000000000000018,0.0040000000000000036,0.008000000000000007
0.0575,0.6277,-0.6335,walking,-0.001999999999999995,0.0040000000000000036,0.006000000000000005
0.0555,0.6317,-0.6215,walking,-0.0020000000000000018,0.0040000000000000036,0.0119999999999999
0.0555,0.6357,-0.6135,walking,0.0,0.0040000000000000036,0.008000000000000007
0.0555,0.6397,-0.6075,walking,0.0,0.0040000000000000036,0.006000000000000005
0.0535,0.6437,-0.6035,walking,-0.0020000000000000018,0.0040000000000000036,0.0040000000000000036
0.0535,0.6457,-0.5975,walking,0.0,0.0020000000000000018,0.006000000000000005
0.0555,0.6477,-0.5915,walking,0.0020000000000000018,0.0020000000000000018,0.006000000000000005
0.0575,0.6497,-0.5855,walking,0.0020000000000000018,0.0020000000000000018,0.006000000000000005
0.0575,0.6497,-0.5815,walking,0.0,0.0,0.0040000000000000036
0.0575,0.6518,-0.5815,walking,0.0,0.0020999999999999908,0.0
0.0575,0.6538,-0.5775,walking,0.0,0.0020000000000000018,0.0040000000000000036
0.0575,0.6558,-0.5775,walking,0.0,0.0020000000000000018,0.0
0.0575,0.6538,-0.5775,walking,0.0,-0.0020000000000000018,0.0
0.0595,0.6538,-0.5775,walking,0.001999999999999995,0.0,0.0
0.0595,0.6538,-0.5795,walking,0.0,0.0,-0.0020000000000000018
0.0635,0.6518,-0.5815,walking,0.0040000000000000036,-0.0020000000000000018,-0.0020000000000000018
0.0655,0.6518,-0.5815,walking,0.0020000000000000018,0.0,0.0
0.0675,0.6518,-0.5835,walking,0.0020000000000000018,0.0,-0.0020000000000000018
0.0715,0.6497,-0.5835,walking,0.00399999999999999,-0.0020999999999999908,0.0
0.0755,0.6497,-0.5835,walking,0.0040000000000000036,0.0,0.0
0.0775,0.6477,-0.5815,walking,0.0020000000000000018,-0.0020000000000000018,0.0020000000000000018
0.0795,0.6497,-0.5835,walking,0.0020000000000000018,0.0020000000000000018,-0.0020000000000000018
0.0795,0.6497,-0.5855,walking,0.0,0.0,-0.0020000000000000018
0.0815,0.6497,-0.5895,walking,0.0020000000000000018,0.0,-0.0040000000000000036
0.0815,0.6497,-0.5895,walking,0.0,0.0,0.0
0.0835,0.6477,-0.5915,walking,0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
0.0835,0.6477,-0.5955,walking,0.0,0.0,-0.0040000000000000036
0.0855,0.6477,-0.5975,walking,0.0020000000000000018,0.0,-0.0020000000000000018
0.0875,0.6457,-0.5995,walking,0.001999999999999988,-0.0020000000000000018,-0.0020000000000000018
0.0875,0.6417,-0.6035,walking,0.0,-0.0040000000000000036,-0.0040000000000000036
0.0895,0.6397,-0.6055,walking,0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
0.0915,0.6377,-0.6075,walking,0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
0.0915,0.6357,-0.6095,walking,0.0,-0.0020000000000000018,-0.0020000000000000018
0.0915,0.6337,-0.6135,walking,0.0,-0.0020000000000000018,-0.0040000000000000036
0.0915,0.6297,-0.6155,walking,0.0,-0.0040000000000000036,-0.0020000000000000018
0.0895,0.6277,-0.6195,walking,-0.0020000000000000018,-0.0020000000000000018,-0.0040000000000000036
0.0895,0.6277,-0.6235,walking,0.0,0.0,-0.0040000000000000036
0.0875,0.6237,-0.6255,walking,-0.0020000000000000018,-0.0040000000000000036,-0.0019999999999998908
0.0875,0.6237,-0.6275,walking,0.0,0.0,-0.0020000000000000018
0.0855,0.6197,-0.6295,walking,-0.001999999999999988,-0.0040000000000000036,-0.0020000000000000018
0.0855,0.6177,-0.6295,walking,0.0,-0.0020000000000000018,0.0
0.0855,0.6137,-0.6335,walking,0.0,-0.0040000000000000036,-0.0040000000000000036
0.0815,0.6117,-0.6335,walking,-0.0040000000000000036,-0.0020000000000000018,0.0
0.0795,0.6097,-0.6355,walking,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
0.0735,0.6057,-0.6355,walking,-0.006000000000000005,-0.0040000000000000036,0.0
0.0695,0.5997,-0.6335,walking,-0.00399999999999999,-0.006000000000000005,0.0020000000000000018
0.0655,0.5957,-0.6335,walking,-0.0040000000000000036,-0.0040000000000000036,0.0
0.0595,0.5917,-0.6335,walking,-0.006000000000000005,-0.0040000000000000036,0.0
0.0555,0.5897,-0.6355,walking,-0.003999999999999997,-0.0020000000000000018,-0.0020000000000000018
0.0515,0.5877,-0.6375,walking,-0.0040000000000000036,-0.0020000000000000018,-0.0020000000000000018
0.0475,0.5857,-0.6455,walking,-0.003999999999999997,-0.0020000000000000018,-0.008000000000000007
0.0415,0.5897,-0.6555,walking,-0.005999999999999998,0.0040000000000000036,-0.010000000000000009
0.0395,0.6037,-0.6635,walking,-0.0020000000000000018,0.014000000000000012,-0.008000000000000007
0.0315,0.6257,-0.6695,walking,-0.008,0.02200000000000002,-0.006000000000000005
0.0235,0.6477,-0.6715,walking,-0.008,0.02200000000000002,-0.0020000000000000018
0.0135,0.6658,-0.6755,walking,-0.01,0.018099999999999894,-0.0040000000000000036
0.0035,0.6818,-0.6795,walking,-0.01,0.016000000000000014,-0.0040000000000000036
-0.0065,0.6918,-0.6875,walking,-0.01,0.010000000000000009,-0.008000000000000007
-0.0165,0.6978,-0.6975,walking,-0.010000000000000002,0.006000000000000005,-0.010000000000000009
-0.0265,0.6958,-0.7055,walking,-0.009999999999999998,-0.0020000000000000018,-0.008000000000000007
-0.0385,0.6838,-0.7175,walking,-0.012,-0.01200000000000001,-0.01200000000000001
-0.0485,0.6658,-0.7335,walking,-0.010000000000000002,-0.018000000000000016,-0.016000000000000014
-0.0585,0.6477,-0.7538,walking,-0.010000000000000002,-0.018099999999999894,-0.020299999999999985
-0.0665,0.6317,-0.7758,walking,-0.008,-0.016000000000000014,-0.02200000000000002
-0.0785,0.6157,-0.7958,walking,-0.011999999999999997,-0.016000000000000014,-0.019999999999999907
-0.0885,0.6017,-0.8118,walking,-0.009999999999999995,-0.014000000000000012,-0.016000000000000014
-0.1025,0.5877,-0.8258,walking,-0.013999999999999999,-0.014000000000000012,-0.014000000000000012
-0.1165,0.5737,-0.8378,walking,-0.014000000000000012,-0.014000000000000012,-0.01200000000000001
-0.1306,0.5597,-0.8498,walking,-0.014099999999999988,-0.014000000000000012,-0.01200000000000001
-0.1446,0.5437,-0.8618,walking,-0.014000000000000012,-0.016000000000000014,-0.01200000000000001
-0.1586,0.5257,-0.8738,walking,-0.013999999999999985,-0.018000000000000016,-0.01200000000000001
-0.1726,0.5057,-0.8858,walking,-0.014000000000000012,-0.019999999999999907,-0.01200000000000001
-0.1846,0.4877,-0.8958,walking,-0.011999999999999983,-0.018000000000000016,-0.010000000000000009
-0.1946,0.4737,-0.9038,walking,-0.010000000000000009,-0.014000000000000012,-0.008000000000000007
-0.2066,0.4597,-0.9099,walking,-0.01200000000000001,-0.014000000000000012,-0.006099999999999994
-0.2166,0.4457,-0.9159,walking,-0.009999999999999981,-0.014000000000000012,-0.006000000000000005
-0.2246,0.4337,-0.9179,walking,-0.008000000000000007,-0.01200000000000001,-0.0020000000000000018
-0.2306,0.4277,-0.9179,walking,-0.006000000000000005,-0.00599999999999995,0.0
-0.2326,0.4257,-0.9179,walking,-0.0020000000000000018,-0.0020000000000000018,0.0
-0.2366,0.4277,-0.9179,walking,-0.0040000000000000036,0.0020000000000000018,0.0
-0.2406,0.4317,-0.9139,walking,-0.0040000000000000036,0.003999999999999948,0.0040000000000000036
-0.2446,0.4357,-0.9099,walking,-0.0040000000000000036,0.0040000000000000036,0.0040000000000000036
-0.2466,0.4437,-0.9058,walking,-0.0020000000000000018,0.008000000000000007,0.0040999999999999925
-0.2466,0.4557,-0.8998,walking,0.0,0.01200000000000001,0.006000000000000005
-0.2466,0.4677,-0.8938,walking,0.0,0.01200000000000001,0.006000000000000005
-0.2486,0.4797,-0.8858,walking,-0.001999999999999974,0.01200000000000001,0.008000000000000007
-0.2506,0.4937,-0.8778,walking,-0.0020000000000000018,0.014000000000000012,0.008000000000000007
-0.2526,0.5097,-0.8718,walking,-0.0020000000000000018,0.016000000000000014,0.006000000000000005
-0.2506,0.5237,-0.8618,walking,0.0020000000000000018,0.014000000000000012,0.010000000000000009
-0.2506,0.5437,-0.8518,walking,0.0,0.019999999999999907,0.010000000000000009
-0.2546,0.5617,-0.8438,walking,-0.0040000000000000036,0.018000000000000016,0.008000000000000007
-0.2566,0.5817,-0.8338,walking,-0.0020000000000000018,0.020000000000000018,0.010000000000000009
-0.2586,0.5997,-0.8278,walking,-0.0020000000000000018,0.018000000000000016,0.006000000000000005
-0.2566,0.6137,-0.8198,walking,0.0020000000000000018,0.014000000000000012,0.008000000000000007
-0.2586,0.6277,-0.8098,walking,-0.0020000000000000018,0.014000000000000012,0.010000000000000009
-0.2586,0.6377,-0.8018,walking,0.0,0.010000000000000009,0.008000000000000007
-0.2586,0.6457,-0.7958,walking,0.0,0.008000000000000007,0.006000000000000005
-0.2566,0.6477,-0.7918,walking,0.0020000000000000018,0.0020000000000000018,0.0040000000000000036
-0.2546,0.6457,-0.7858,walking,0.0020000000000000018,-0.0020000000000000018,0.005999999999999894
-0.2546,0.6437,-0.7818,walking,0.0,-0.0020000000000000018,0.0040000000000000036
-0.2546,0.6417,-0.7798,walking,0.0,-0.0020000000000000018,0.0020000000000000018
-0.2526,0.6397,-0.7758,walking,0.0020000000000000018,-0.0020000000000000018,0.0040000000000000036
-0.2526,0.6377,-0.7738,walking,0.0,-0.0020000000000000018,0.0020000000000000018
-0.2486,0.6357,-0.7698,walking,0.0040000000000000036,-0.0020000000000000018,0.0040000000000000036
-0.2466,0.6297,-0.7678,walking,0.001999999999999974,-0.006000000000000005,0.0020000000000000018
-0.2426,0.6257,-0.7678,walking,0.0040000000000000036,-0.0040000000000000036,0.0
-0.2386,0.6197,-0.7658,walking,0.0040000000000000036,-0.006000000000000005,0.0020000000000000018
-0.2326,0.6117,-0.7658,walking,0.006000000000000005,-0.008000000000000007,0.0
-0.2286,0.6037,-0.7638,walking,0.0040000000000000036,-0.008000000000000007,0.0020000000000000018
-0.2246,0.5977,-0.7618,walking,0.0040000000000000036,-0.006000000000000005,0.0020000000000000018
-0.2206,0.5917,-0.7618,walking,0.0040000000000000036,-0.006000000000000005,0.0
-0.2166,0.5857,-0.7598,walking,0.0040000000000000036,-0.006000000000000005,0.0020000000000000018
-0.2146,0.5797,-0.7598,walking,0.001999999999999974,-0.006000000000000005,0.0
-0.2126,0.5757,-0.7578,walking,0.0020000000000000018,-0.0040000000000000036,0.0020000000000000018
-0.2126,0.5697,-0.7558,walking,0.0,-0.006000000000000005,0.0020000000000000018
-0.2106,0.5657,-0.7538,walking,0.0020000000000000018,-0.0040000000000000036,0.0020000000000000018
-0.2086,0.5637,-0.7515,walking,0.0020000000000000018,-0.0020000000000000018,0.0023000000000000798
-0.2106,0.5597,-0.7515,walking,-0.0020000000000000018,-0.0040000000000000036,0.0
-0.2106,0.5557,-0.7515,walking,0.0,-0.0040000000000000036,0.0
-0.2106,0.5517,-0.7495,walking,0.0,-0.0040000000000000036,0.0019999999999998908
-0.2086,0.5497,-0.7455,walking,0.0020000000000000018,-0.0020000000000000018,0.0040000000000000036
-0.2086,0.5457,-0.7435,walking,0.0,-0.0040000000000000036,0.0020000000000000018
-0.2086,0.5457,-0.7415,walking,0.0,0.0,0.0020000000000000018
-0.2106,0.5437,-0.7355,walking,-0.0020000000000000018,-0.0020000000000000018,0.006000000000000005
-0.2106,0.5437,-0.7335,walking,0.0,0.0,0.0020000000000000018
-0.2106,0.5437,-0.7295,walking,0.0,0.0,0.0040000000000000036
-0.2086,0.5457,-0.7255,walking,0.0020000000000000018,0.0020000000000000018,0.0040000000000000036
-0.2106,0.5477,-0.7235,walking,-0.0020000000000000018,0.0020000000000000018,0.0020000000000000018
-0.2086,0.5497,-0.7235,walking,0.0020000000000000018,0.0020000000000000018,0.0
-0.2086,0.5557,-0.7195,walking,0.0,0.006000000000000005,0.0040000000000000036
-0.2066,0.5597,-0.7155,walking,0.0020000000000000018,0.0040000000000000036,0.0040000000000000036
-0.2046,0.5677,-0.7115,walking,0.0020000000000000018,0.008000000000000007,0.0040000000000000036
-0.2026,0.5757,-0.7075,walking,0.0020000000000000018,0.008000000000000007,0.0040000000000000036
-0.2006,0.5857,-0.7015,walking,0.0020000000000000018,0.010000000000000009,0.006000000000000005
-0.1986,0.5917,-0.6995,walking,0.0020000000000000018,0.006000000000000005,0.0020000000000000018
-0.1946,0.5997,-0.6955,walking,0.0040000000000000036,0.008000000000000007,0.0040000000000000036
-0.1946,0.6077,-0.6915,walking,0.0,0.008000000000000007,0.0040000000000000036
-0.1926,0.6117,-0.6875,walking,0.0020000000000000018,0.0040000000000000036,0.0040000000000000036
-0.1926,0.6177,-0.6855,walking,0.0,0.006000000000000005,0.0020000000000000018
-0.1926,0.6217,-0.6815,walking,0.0,0.0040000000000000036,0.0040000000000000036
-0.1926,0.6257,-0.6815,walking,0.0,0.0040000000000000036,0.0
-0.1926,0.6277,-0.6795,walking,0.0,0.0020000000000000018,0.0020000000000000018
-0.1906,0.6317,-0.6775,walking,0.0020000000000000018,0.0040000000000000036,0.0020000000000000018
-0.1886,0.6337,-0.6775,walking,0.0020000000000000018,0.0020000000000000018,0.0
-0.1866,0.6377,-0.6775,walking,0.0020000000000000018,0.0040000000000000036,0.0
-0.1846,0.6417,-0.6775,walking,0.0020000000000000018,0.0040000000000000036,0.0
-0.1826,0.6437,-0.6755,walking,0.001999999999999974,0.0020000000000000018,0.0020000000000000018
-0.1806,0.6457,-0.6755,walking,0.0020000000000000018,0.0020000000000000018,0.0
-0.1766,0.6477,-0.6775,walking,0.0040000000000000036,0.0020000000000000018,-0.0020000000000000018
-0.1746,0.6497,-0.6775,walking,0.0020000000000000018,0.0020000000000000018,0.0
-0.1726,0.6497,-0.6775,walking,0.0020000000000000018,0.0,0.0
-0.1726,0.6518,-0.6735,walking,0.0,0.0020999999999999908,0.0040000000000000036
-0.1706,0.6518,-0.6735,walking,0.0020000000000000018,0.0,0.0
-0.1686,0.6558,-0.6715,walking,0.0020000000000000018,0.0040000000000000036,0.0020000000000000018
-0.1666,0.6558,-0.6735,walking,0.0020000000000000018,0.0,-0.0020000000000000018
-0.1666,0.6558,-0.6735,walking,0.0,0.0,0.0
-0.1646,0.6558,-0.6735,walking,0.0020000000000000018,0.0,0.0
-0.1626,0.6558,-0.6695,walking,0.0020000000000000018,0.0,0.0040000000000000036
-0.1626,0.6558,-0.6675,walking,0.0,0.0,0.0020000000000000018
-0.1606,0.6558,-0.6675,walking,0.0020000000000000018,0.0,0.0
-0.1566,0.6558,-0.6655,walking,0.0040000000000000036,0.0,0.0020000000000000018
-0.1546,0.6558,-0.6635,walking,0.0020000000000000018,0.0,0.0020000000000000018
-0.1526,0.6518,-0.6595,walking,0.001999999999999974,-0.0040000000000000036,0.0040000000000000036
-0.1506,0.6518,-0.6555,walking,0.0020000000000000018,0.0,0.0040000000000000036
-0.1486,0.6518,-0.6535,walking,0.0020000000000000018,0.0,0.0020000000000000018
-0.1446,0.6497,-0.6535,walking,0.0040000000000000036,-0.0020999999999999908,0.0
-0.1426,0.6477,-0.6535,walking,0.0020000000000000018,-0.0020000000000000018,0.0
-0.1406,0.6437,-0.6495,walking,0.0020000000000000018,-0.0040000000000000036,0.0040000000000000036
-0.1406,0.6397,-0.6515,walking,0.0,-0.0040000000000000036,-0.0020000000000000018
-0.1406,0.6357,-0.6495,walking,0.0,-0.0040000000000000036,0.0020000000000000018
-0.1406,0.6317,-0.6515,walking,0.0,-0.0040000000000000036,-0.0020000000000000018
-0.1426,0.6257,-0.6515,walking,-0.0020000000000000018,-0.006000000000000005,0.0
-0.1426,0.6217,-0.6515,walking,0.0,-0.0040000000000000036,0.0
-0.1426,0.6137,-0.6495,walking,0.0,-0.008000000000000007,0.0020000000000000018
-0.1426,0.6077,-0.6475,walking,0.0,-0.006000000000000005,0.0020000000000000018
-0.1446,0.6017,-0.6475,walking,-0.0020000000000000018,-0.006000000000000005,0.0
-0.1426,0.5997,-0.6455,walking,0.0020000000000000018,-0.0020000000000000018,0.0020000000000000018
-0.1426,0.5957,-0.6475,walking,0.0,-0.0040000000000000036,-0.0020000000000000018
-0.1406,0.5917,-0.6475,walking,0.0020000000000000018,-0.0040000000000000036,0.0
-0.1406,0.5857,-0.6475,walking,0.0,-0.006000000000000005,0.0
-0.1386,0.5797,-0.6455,walking,0.0020000000000000018,-0.006000000000000005,0.0020000000000000018
-0.1386,0.5777,-0.6475,walking,0.0,-0.0020000000000000018,-0.0020000000000000018
-0.1386,0.5717,-0.6475,walking,0.0,-0.006000000000000005,0.0
-0.1386,0.5657,-0.6475,walking,0.0,-0.006000000000000005,0.0
-0.1386,0.5597,-0.6475,walking,0.0,-0.006000000000000005,0.0
-0.1406,0.5537,-0.6455,walking,-0.0020000000000000018,-0.006000000000000005,0.0020000000000000018
-0.1386,0.5477,-0.6475,walking,0.0020000000000000018,-0.006000000000000005,-0.0020000000000000018
-0.1406,0.5437,-0.6475,walking,-0.0020000000000000018,-0.0040000000000000036,0.0
-0.1426,0.5417,-0.6475,walking,-0.0020000000000000018,-0.0020000000000000018,0.0
-0.1406,0.5377,-0.6475,walking,0.0020000000000000018,-0.0040000000000000036,0.0
-0.1426,0.5357,-0.6455,walking,-0.0020000000000000018,-0.0020000000000000018,0.0020000000000000018
-0.1426,0.5337,-0.6435,walking,0.0,-0.0020000000000000018,0.0020000000000000018
-0.1426,0.5337,-0.6415,walking,0.0,0.0,0.0020000000000000018
-0.1446,0.5337,-0.6435,walking,-0.0020000000000000018,0.0,-0.0020000000000000018
-0.1446,0.5357,-0.6415,walking,0.0,0.0020000000000000018,0.0020000000000000018
-0.1486,0.5377,-0.6435,walking,-0.0040000000000000036,0.0020000000000000018,-0.0020000000000000018
-0.1466,0.5397,-0.6435,walking,0.0020000000000000018,0.0020000000000000018,0.0
-0.1466,0.5437,-0.6435,walking,0.0,0.0040000000000000036,0.0
-0.1466,0.5497,-0.6535,walking,0.0,0.006000000000000005,-0.010000000000000009
-0.1466,0.5597,-0.6735,walking,0.0,0.010000000000000009,-0.020000000000000018
-0.1466,0.5857,-0.6895,walking,0.0,0.026000000000000023,-0.016000000000000014
-0.1466,0.6277,-0.6915,walking,0.0,0.04200000000000004,-0.0020000000000000018
-0.1406,0.8378,-0.6875,walking,0.006000000000000005,0.21009999999999995,0.0040000000000000036
-0.1265,0.8698,-0.6875,walking,0.014100000000000001,0.03200000000000003,0.0
-0.1085,0.8938,-0.6935,walking,0.018000000000000002,0.02400000000000002,-0.006000000000000005
-0.0905,0.9078,-0.7055,walking,0.018000000000000002,0.014000000000000012,-0.01200000000000001
-0.0725,0.9239,-0.7135,walking,0.018000000000000002,0.016100000000000003,-0.008000000000000007
-0.0525,0.9379,-0.7115,walking,0.019999999999999997,0.013999999999999901,0.0020000000000000018
-0.0345,0.9459,-0.7115,walking,0.017999999999999995,0.008000000000000007,0.0
-0.0165,0.9439,-0.7295,walking,0.018000000000000002,-0.0020000000000000018,-0.018000000000000016
-0.0005,0.9359,-0.7495,walking,0.016,-0.008000000000000007,-0.020000000000000018
0.0115,0.9279,-0.7658,walking,0.012,-0.008000000000000007,-0.01629999999999998
0.0155,0.9219,-0.7778,walking,0.004,-0.005999999999999894,-0.01200000000000001
0.0195,0.9219,-0.7858,walking,0.004,0.0,-0.008000000000000007
0.0255,0.9179,-0.7938,walking,0.005999999999999998,-0.0040000000000000036,-0.007999999999999896
0.0335,0.8938,-0.7978,walking,0.008000000000000004,-0.02410000000000001,-0.0040000000000000036
0.0435,0.8618,-0.8038,walking,0.009999999999999995,-0.03200000000000003,-0.006000000000000005
0.0535,0.7218,-0.8118,walking,0.010000000000000002,-0.14,-0.008000000000000007
0.0615,0.6938,-0.8218,walking,0.008,-0.028000000000000025,-0.010000000000000009
0.0715,0.6718,-0.8298,walking,0.009999999999999995,-0.02200000000000002,-0.008000000000000007
0.0815,0.6538,-0.8338,walking,0.010000000000000009,-0.017999999999999905,-0.0040000000000000036
0.0875,0.6377,-0.8338,walking,0.0059999999999999915,-0.016100000000000003,0.0
0.0935,0.6237,-0.8338,walking,0.006000000000000005,-0.014000000000000012,0.0
0.0975,0.6117,-0.8298,walking,0.0040000000000000036,-0.01200000000000001,0.0040000000000000036
0.1015,0.6037,-0.8238,walking,0.0040000000000000036,-0.008000000000000007,0.006000000000000005
0.1035,0.5977,-0.8158,walking,0.001999999999999988,-0.006000000000000005,0.008000000000000007
0.1035,0.5917,-0.8058,walking,0.0,-0.006000000000000005,0.010000000000000009
0.1035,0.5837,-0.7938,walking,0.0,-0.008000000000000007,0.01200000000000001
0.1015,0.5757,-0.7838,walking,-0.001999999999999988,-0.008000000000000007,0.009999999999999898
0.1015,0.5697,-0.7738,walking,0.0,-0.006000000000000005,0.010000000000000009
0.0995,0.5597,-0.7638,walking,-0.0020000000000000018,-0.010000000000000009,0.010000000000000009
0.0975,0.5537,-0.7538,walking,-0.0020000000000000018,-0.006000000000000005,0.010000000000000009
0.0955,0.5457,-0.7455,walking,-0.0020000000000000018,-0.008000000000000007,0.008299999999999974
0.0935,0.5397,-0.7395,walking,-0.0020000000000000018,-0.006000000000000005,0.006000000000000005
0.0895,0.5337,-0.7355,walking,-0.0040000000000000036,-0.006000000000000005,0.0040000000000000036
0.0855,0.5337,-0.7315,walking,-0.00399999999999999,0.0,0.0040000000000000036
0.0815,0.5357,-0.7315,walking,-0.0040000000000000036,0.0020000000000000018,0.0
0.0795,0.5377,-0.7315,walking,-0.0020000000000000018,0.0020000000000000018,0.0
0.0775,0.5417,-0.7355,walking,-0.0020000000000000018,0.0040000000000000036,-0.0040000000000000036
0.0755,0.5477,-0.7375,walking,-0.0020000000000000018,0.006000000000000005,-0.0020000000000000018
0.0775,0.5497,-0.7415,walking,0.0020000000000000018,0.0020000000000000018,-0.0040000000000000036
0.0775,0.5537,-0.7435,walking,0.0,0.0040000000000000036,-0.0020000000000000018
0.0815,0.5557,-0.7475,walking,0.0040000000000000036,0.0020000000000000018,-0.0040000000000000036
0.0835,0.5577,-0.7495,walking,0.0020000000000000018,0.0020000000000000018,-0.0020000000000000018
0.0895,0.5577,-0.7515,walking,0.0059999999999999915,0.0,-0.0019999999999998908
0.0955,0.5557,-0.7515,walking,0.006000000000000005,-0.0020000000000000018,0.0
0.0975,0.5517,-0.7558,walking,0.0020000000000000018,-0.0040000000000000036,-0.0043000000000000815
