time,gFx,gFy,gFz,TgF
06:35:19:0,-0.2506,0.5197,-0.7475,0.94
06:35:19:0,-0.2486,0.5257,-0.7475,0.95
06:35:19:0,-0.2466,0.5317,-0.7495,0.95
06:35:19:0,-0.2426,0.5377,-0.7515,0.96
06:35:19:0,-0.2406,0.5437,-0.7515,0.96
06:35:19:0,-0.2386,0.5497,-0.7538,0.96
06:35:19:0,-0.2386,0.5517,-0.7558,0.97
06:35:19:0,-0.2366,0.5537,-0.7578,0.97
06:35:19:0,-0.2346,0.5577,-0.7598,0.97
06:35:19:0,-0.2326,0.5577,-0.7618,0.97
06:35:19:0,-0.2326,0.5537,-0.7638,0.97
06:35:19:0,-0.2326,0.5537,-0.7678,0.97
06:35:19:0,-0.2326,0.5537,-0.7738,0.98
06:35:19:0,-0.2346,0.5557,-0.7838,0.99
06:35:19:0,-0.2346,0.5677,-0.7918,1.00
06:35:19:0,-0.2366,0.5877,-0.7938,1.02
06:35:19:0,-0.2386,0.6137,-0.7918,1.03
06:35:19:0,-0.2386,0.6437,-0.7938,1.05
06:35:19:1,-0.2346,0.7618,-0.7938,1.12
06:35:19:1,-0.2306,0.7698,-0.7938,1.13
06:35:19:1,-0.2226,0.7738,-0.7918,1.13
06:35:19:1,-0.2126,0.7718,-0.7878,1.12
06:35:19:1,-0.2046,0.7578,-0.7858,1.11
06:35:19:1,-0.1946,0.7378,-0.7898,1.10
06:35:19:1,-0.1866,0.7098,-0.7958,1.08
06:35:19:1,-0.1806,0.6838,-0.7998,1.07
06:35:19:1,-0.1786,0.6598,-0.8018,1.05
06:35:19:1,-0.1806,0.6417,-0.8038,1.04
06:35:19:1,-0.1866,0.6297,-0.8058,1.04
06:35:19:1,-0.1886,0.6197,-0.8098,1.04
06:35:19:1,-0.1906,0.6137,-0.8158,1.04
06:35:19:1,-0.1946,0.6057,-0.8158,1.03
06:35:19:1,-0.1966,0.5997,-0.8218,1.04
06:35:19:1,-0.1986,0.5917,-0.8278,1.04
06:35:19:1,-0.1986,0.5837,-0.8338,1.04
06:35:19:1,-0.1986,0.5737,-0.8398,1.04
06:35:19:1,-0.1986,0.5617,-0.8478,1.04
06:35:19:2,-0.2006,0.5537,-0.8538,1.04
06:35:19:2,-0.2006,0.5457,-0.8578,1.04
06:35:19:2,-0.2006,0.5377,-0.8638,1.04
06:35:19:2,-0.2006,0.5297,-0.8658,1.03
06:35:19:2,-0.2026,0.5237,-0.8678,1.03
06:35:19:2,-0.2066,0.5197,-0.8718,1.04
06:35:19:2,-0.2086,0.5157,-0.8718,1.03
06:35:19:2,-0.2106,0.5137,-0.8698,1.03
06:35:19:2,-0.2106,0.5117,-0.8678,1.03
06:35:19:2,-0.2146,0.5097,-0.8658,1.03
06:35:19:2,-0.2126,0.5097,-0.8638,1.03
06:35:19:2,-0.2126,0.5097,-0.8638,1.03
06:35:19:2,-0.2106,0.5097,-0.8598,1.02
06:35:19:2,-0.2106,0.5117,-0.8558,1.02
06:35:19:2,-0.2086,0.5117,-0.8538,1.02
06:35:19:2,-0.2046,0.5117,-0.8518,1.01
06:35:19:2,-0.2006,0.5117,-0.8478,1.01
06:35:19:2,-0.1986,0.5117,-0.8458,1.01
06:35:19:2,-0.1946,0.5117,-0.8418,1.00
06:35:19:2,-0.1906,0.5137,-0.8358,1.00
06:35:19:3,-0.1866,0.5137,-0.8338,1.00
06:35:19:3,-0.1806,0.5137,-0.8278,0.99
06:35:19:3,-0.1766,0.5137,-0.8198,0.98
06:35:19:3,-0.1726,0.5137,-0.8138,0.98
06:35:19:3,-0.1686,0.5117,-0.8078,0.97
06:35:19:3,-0.1646,0.5117,-0.7998,0.96
06:35:19:3,-0.1606,0.5097,-0.7938,0.96
06:35:19:3,-0.1526,0.5097,-0.7898,0.95
06:35:19:3,-0.1466,0.5057,-0.7858,0.95
06:35:19:3,-0.1386,0.5037,-0.7838,0.94
06:35:19:3,-0.1326,0.5017,-0.7798,0.94
06:35:19:3,-0.1265,0.4997,-0.7758,0.93
06:35:19:3,-0.1205,0.4997,-0.7758,0.93
06:35:19:3,-0.1145,0.4977,-0.7738,0.93
06:35:19:3,-0.1045,0.4977,-0.7678,0.92
06:35:19:3,-0.1005,0.4977,-0.7638,0.92
06:35:19:3,-0.0945,0.4997,-0.7618,0.92
06:35:19:3,-0.0905,0.4977,-0.7598,0.91
06:35:19:3,-0.0845,0.4997,-0.7578,0.91
06:35:19:3,-0.0785,0.4977,-0.7558,0.91
06:35:19:4,-0.0725,0.4977,-0.7558,0.91
06:35:19:4,-0.0705,0.4977,-0.7558,0.91
06:35:19:4,-0.0685,0.4997,-0.7538,0.91
06:35:19:4,-0.0645,0.4997,-0.7515,0.90
06:35:19:4,-0.0645,0.5037,-0.7515,0.91
06:35:19:4,-0.0625,0.5037,-0.7515,0.91
06:35:19:4,-0.0625,0.5077,-0.7515,0.91
06:35:19:4,-0.0625,0.5097,-0.7515,0.91
06:35:19:4,-0.0625,0.5117,-0.7515,0.91
06:35:19:4,-0.0605,0.5137,-0.7495,0.91
06:35:19:4,-0.0625,0.5157,-0.7475,0.91
06:35:19:4,-0.0625,0.5137,-0.7475,0.91
06:35:19:4,-0.0625,0.5137,-0.7435,0.91
06:35:19:4,-0.0625,0.5137,-0.7395,0.90
06:35:19:4,-0.0625,0.5117,-0.7375,0.90
06:35:19:4,-0.0645,0.5097,-0.7375,0.90
06:35:19:4,-0.0645,0.5077,-0.7315,0.89
06:35:19:4,-0.0645,0.5037,-0.7275,0.89
06:35:19:4,-0.0625,0.4997,-0.7235,0.88
06:35:19:4,-0.0605,0.4937,-0.7195,0.87
06:35:19:5,-0.0585,0.4837,-0.7155,0.87
06:35:19:5,-0.0545,0.4737,-0.7115,0.86
06:35:19:5,-0.0545,0.4617,-0.7075,0.85
06:35:19:5,-0.0525,0.4497,-0.7075,0.84
06:35:19:5,-0.0505,0.4377,-0.7055,0.83
06:35:19:5,-0.0485,0.4257,-0.7035,0.82
06:35:19:5,-0.0485,0.4137,-0.7035,0.82
06:35:19:5,-0.0485,0.4057,-0.6995,0.81
06:35:19:5,-0.0485,0.3957,-0.6995,0.81
06:35:19:5,-0.0445,0.3876,-0.6995,0.80
06:35:19:5,-0.0425,0.3796,-0.6975,0.80
06:35:19:5,-0.0385,0.3716,-0.6935,0.79
06:35:19:5,-0.0345,0.3636,-0.6915,0.78
06:35:19:5,-0.0325,0.3576,-0.6895,0.78
06:35:19:5,-0.0325,0.3516,-0.6875,0.77
06:35:19:5,-0.0285,0.3416,-0.6815,0.76
06:35:19:5,-0.0245,0.3336,-0.6775,0.76
06:35:19:5,-0.0205,0.3256,-0.6735,0.75
06:35:19:5,-0.0165,0.3156,-0.6675,0.74
06:35:19:5,-0.0125,0.3056,-0.6655,0.73
06:35:19:6,-0.0065,0.2936,-0.6615,0.72
06:35:19:6,-0.0045,0.2836,-0.6555,0.71
06:35:19:6,-0.0005,0.2736,-0.6495,0.70
06:35:19:6,-0.0005,0.2636,-0.6455,0.70
06:35:19:6,0.0015,0.2556,-0.6435,0.69
06:35:19:6,0.0015,0.2476,-0.6375,0.68
06:35:19:6,0.0035,0.2456,-0.6335,0.68
06:35:19:6,0.0015,0.2416,-0.6315,0.68
06:35:19:6,-0.0005,0.2396,-0.6255,0.67
06:35:19:6,-0.0005,0.2376,-0.6215,0.67
06:35:19:6,-0.0005,0.2376,-0.6195,0.66
06:35:19:6,-0.0005,0.2376,-0.6155,0.66
06:35:19:6,-0.0005,0.2396,-0.6095,0.65
06:35:19:6,-0.0005,0.2416,-0.6075,0.65
06:35:19:6,0.0015,0.2416,-0.6075,0.65
06:35:19:6,0.0015,0.2436,-0.6035,0.65
06:35:19:6,0.0055,0.2436,-0.6035,0.65
06:35:19:6,0.0095,0.2416,-0.6015,0.65
06:35:19:6,0.0155,0.2416,-0.5995,0.65
06:35:19:6,0.0215,0.2376,-0.5955,0.64
06:35:19:7,0.0275,0.2336,-0.5955,0.64
06:35:19:7,0.0335,0.2296,-0.5935,0.64
06:35:19:7,0.0415,0.2236,-0.5935,0.64
06:35:19:7,0.0455,0.2136,-0.5975,0.64
06:35:19:7,0.0515,0.2036,-0.6055,0.64
06:35:19:7,0.0555,0.1936,-0.6155,0.65
06:35:19:7,0.0615,0.1856,-0.6275,0.66
06:35:19:7,0.0675,0.1756,-0.6475,0.67
06:35:19:7,0.0735,0.1656,-0.6675,0.69
06:35:19:7,0.0795,0.1536,-0.6875,0.71
06:35:19:7,0.0835,0.1456,-0.7095,0.73
06:35:19:7,0.0875,0.1376,-0.7295,0.75
06:35:19:7,0.0895,0.1356,-0.7475,0.76
06:35:19:7,0.0935,0.1396,-0.7638,0.78
06:35:19:7,0.0915,0.1476,-0.7798,0.80
06:35:19:7,0.0915,0.1676,-0.7938,0.82
06:35:19:7,0.0855,0.1856,-0.8038,0.83
06:35:19:7,0.0795,0.2096,-0.8118,0.84
06:35:19:7,0.0715,0.2296,-0.8198,0.85
06:35:19:8,0.0595,0.2456,-0.8298,0.87
06:35:19:8,0.0435,0.2536,-0.8358,0.87
06:35:19:8,0.0275,0.2516,-0.8398,0.88
06:35:19:8,0.0115,0.2436,-0.8438,0.88
06:35:19:8,-0.0065,0.2376,-0.8438,0.88
06:35:19:8,-0.0225,0.2296,-0.8478,0.88
06:35:19:8,-0.0405,0.2236,-0.8438,0.87
06:35:19:8,-0.0525,0.2116,-0.8398,0.87
06:35:19:8,-0.0665,0.2116,-0.8338,0.86
06:35:19:8,-0.0765,0.2136,-0.8318,0.86
06:35:19:8,-0.0845,0.2196,-0.8258,0.86
06:35:19:8,-0.0905,0.2256,-0.8218,0.86
06:35:19:8,-0.0905,0.2316,-0.8158,0.85
06:35:19:8,-0.0865,0.2396,-0.8118,0.85
06:35:19:8,-0.0805,0.2476,-0.8078,0.85
06:35:19:8,-0.0725,0.2556,-0.8058,0.85
06:35:19:8,-0.0725,0.2536,-0.8018,0.84
06:35:19:8,-0.0605,0.2596,-0.7878,0.83
06:35:19:8,-0.0505,0.2616,-0.7778,0.82
06:35:19:8,-0.0385,0.2656,-0.7698,0.82
06:35:19:9,-0.0245,0.2676,-0.7598,0.81
06:35:19:9,-0.0165,0.2636,-0.7515,0.80
06:35:19:9,-0.0045,0.2576,-0.7455,0.79
06:35:19:9,0.0075,0.2496,-0.7375,0.78
06:35:19:9,0.0315,0.2436,-0.7335,0.77
06:35:19:9,0.0435,0.2256,-0.7395,0.77
06:35:19:9,0.0595,0.2096,-0.7435,0.77
06:35:19:9,0.0755,0.1956,-0.7455,0.77
06:35:19:9,0.0975,0.1876,-0.7515,0.78
06:35:19:9,0.2218,0.1776,-0.7678,0.82
06:35:19:9,0.2358,0.1736,-0.7818,0.83
06:35:19:9,0.2518,0.1776,-0.7858,0.84
06:35:19:9,0.2679,0.1836,-0.7898,0.85
06:35:19:9,0.2879,0.1836,-0.7938,0.86
06:35:19:9,0.3059,0.1816,-0.7978,0.87
06:35:19:9,0.3219,0.1776,-0.8018,0.88
06:35:19:9,0.3399,0.1696,-0.8058,0.89
06:35:19:9,0.3559,0.1656,-0.7978,0.89
06:35:19:9,0.3719,0.1596,-0.7978,0.89
06:35:19:9,0.3879,0.1476,-0.8078,0.91
06:35:20:0,0.4019,0.1336,-0.8158,0.92
06:35:20:0,0.4159,0.1235,-0.8238,0.93
06:35:20:0,0.4339,0.1235,-0.8258,0.94
06:35:20:0,0.4559,0.1295,-0.8278,0.95
06:35:20:0,0.4779,0.1316,-0.8478,0.98
06:35:20:0,0.6120,0.1235,-0.8838,1.08
06:35:20:0,0.6380,0.1115,-1.0139,1.20
06:35:20:0,0.6740,0.0973,-1.0359,1.24
06:35:20:0,0.8561,0.0813,-1.0619,1.37
06:35:20:0,0.8901,0.0673,-1.0939,1.41
06:35:20:0,0.9704,0.0613,-1.2680,1.60
06:35:20:0,1.3865,0.0673,-1.3440,1.93
06:35:20:0,1.7647,0.1235,-1.6944,2.45
06:35:20:0,1.7507,0.1336,-1.9845,2.65
06:35:20:0,1.7247,0.1255,-2.0185,2.66
06:35:20:0,1.7107,0.0833,-2.1346,2.74
06:35:20:0,1.6907,0.0113,-2.1226,2.71
06:35:20:0,1.6626,-0.2669,-2.1106,2.70
06:35:20:0,1.4566,-0.5330,-2.0966,2.61
06:35:20:0,1.1384,-0.8553,-2.0545,2.50
06:35:20:1,0.7640,-1.2695,-1.7804,2.32
06:35:20:1,0.7680,-1.5656,-1.5201,2.31
06:35:20:1,0.7780,-1.7979,-1.4981,2.47
06:35:20:1,0.7660,-1.9380,-1.5021,2.57
06:35:20:1,0.7540,-1.9600,-1.5141,2.59
06:35:20:1,0.7440,-1.9640,-1.5221,2.59
06:35:20:1,0.7220,-1.9500,-1.5181,2.57
06:35:20:1,0.6940,-1.9260,-1.5121,2.55
06:35:20:1,0.5500,-1.8940,-1.5081,2.48
06:35:20:1,0.5179,-1.8560,-1.5021,2.44
06:35:20:1,0.4799,-1.7079,-1.4941,2.32
06:35:20:1,0.3279,-1.6719,-1.4801,2.26
06:35:20:1,0.2939,-1.6299,-1.4561,2.21
06:35:20:1,0.2598,-1.5136,-1.4280,2.10
06:35:20:1,0.1258,-1.4856,-1.4180,2.06
06:35:20:1,0.1198,-1.4596,-1.4000,2.03
06:35:20:1,0.1138,-1.4376,-1.3780,1.99
06:35:20:1,0.1218,-1.4235,-1.2580,1.90
06:35:20:1,0.1378,-1.4155,-1.2440,1.89
06:35:20:1,0.1578,-1.4135,-1.2240,1.88
06:35:20:2,0.1798,-1.4175,-1.2040,1.87
06:35:20:2,0.2098,-1.4275,-1.1920,1.87
06:35:20:2,0.3319,-1.4376,-1.1840,1.89
06:35:20:2,0.3579,-1.4436,-1.1760,1.90
06:35:20:2,0.3799,-1.4476,-1.1659,1.90
06:35:20:2,0.4019,-1.4456,-1.1519,1.89
06:35:20:2,0.4239,-1.4396,-1.1359,1.88
06:35:20:2,0.4419,-1.4255,-1.1259,1.87
06:35:20:2,0.4579,-1.4135,-1.1199,1.86
06:35:20:2,0.4699,-1.3955,-1.1159,1.85
06:35:20:2,0.4759,-1.3775,-1.1079,1.83
06:35:20:2,0.4719,-1.3575,-1.0979,1.81
06:35:20:2,0.4659,-1.3355,-1.0859,1.78
06:35:20:2,0.4539,-1.3115,-1.0779,1.76
06:35:20:2,0.4399,-1.1895,-1.0639,1.66
06:35:20:2,0.4239,-1.1755,-1.0459,1.63
06:35:20:2,0.4039,-1.1594,-1.0259,1.60
06:35:20:2,0.3839,-1.1394,-1.0039,1.57
06:35:20:2,0.3619,-1.1154,-0.9799,1.53
06:35:20:2,0.3419,-1.0914,-0.8618,1.43
06:35:20:3,0.3199,-0.9694,-0.8518,1.33
06:35:20:3,0.1858,-0.9594,-0.8438,1.29
06:35:20:3,0.1778,-0.9534,-0.8378,1.28
06:35:20:3,0.1738,-0.9474,-0.8378,1.28
06:35:20:3,0.1718,-0.9414,-0.8398,1.27
06:35:20:3,0.1778,-0.9274,-0.8438,1.27
06:35:20:3,0.1878,-0.9154,-0.8518,1.26
06:35:20:3,0.1978,-0.9073,-0.8598,1.27
06:35:20:3,0.2118,-0.9033,-0.8638,1.27
06:35:20:3,0.2278,-0.9033,-0.8718,1.28
06:35:20:3,0.2458,-0.9033,-0.8778,1.28
06:35:20:3,0.2598,-0.9053,-0.8838,1.29
06:35:20:3,0.2779,-0.9093,-0.8918,1.30
06:35:20:3,0.2939,-0.9114,-0.8938,1.31
06:35:20:3,0.3039,-0.9114,-0.8958,1.31
06:35:20:3,0.3139,-0.9093,-0.8998,1.32
06:35:20:3,0.3199,-0.9073,-0.9038,1.32
06:35:20:3,0.3199,-0.9033,-0.9078,1.32
06:35:20:3,0.3199,-0.8993,-0.9119,1.32
06:35:20:4,0.3179,-0.8933,-0.9119,1.32
06:35:20:4,0.3139,-0.8853,-0.9139,1.31
06:35:20:4,0.3099,-0.8773,-0.9159,1.31
06:35:20:4,0.3059,-0.8713,-0.9179,1.30
06:35:20:4,0.3019,-0.8653,-0.9179,1.30
06:35:20:4,0.2979,-0.8613,-0.9199,1.29
06:35:20:4,0.2939,-0.8553,-0.9219,1.29
06:35:20:4,0.2919,-0.8513,-0.9219,1.29
06:35:20:4,0.2919,-0.8493,-0.9239,1.29
06:35:20:4,0.2899,-0.8473,-0.9219,1.29
06:35:20:4,0.2899,-0.8453,-0.9199,1.28
06:35:20:4,0.2899,-0.8433,-0.9179,1.28
06:35:20:4,0.2919,-0.8393,-0.9199,1.28
06:35:20:4,0.2939,-0.8333,-0.9199,1.28
06:35:20:4,0.2939,-0.8253,-0.9199,1.27
06:35:20:4,0.2959,-0.8173,-0.9219,1.27
06:35:20:4,0.2959,-0.8113,-0.9259,1.27
06:35:20:4,0.2999,-0.8053,-0.9299,1.27
06:35:20:4,0.3019,-0.8013,-0.9359,1.27
06:35:20:4,0.3079,-0.7953,-0.9439,1.27
06:35:20:5,0.3099,-0.7933,-0.9519,1.28
06:35:20:5,0.3159,-0.7913,-0.9579,1.28
06:35:20:5,0.3179,-0.7913,-0.9679,1.29
06:35:20:5,0.3219,-0.7933,-0.9759,1.30
06:35:20:5,0.3259,-0.7933,-0.9799,1.30
06:35:20:5,0.3279,-0.7933,-0.9819,1.30
06:35:20:5,0.3279,-0.7913,-0.9839,1.30
06:35:20:5,0.3259,-0.7873,-0.9839,1.30
06:35:20:5,0.3239,-0.7813,-0.9799,1.29
06:35:20:5,0.3219,-0.7753,-0.9779,1.29
06:35:20:5,0.3199,-0.7673,-0.9719,1.28
06:35:20:5,0.3179,-0.7593,-0.9699,1.27
06:35:20:5,0.3159,-0.7533,-0.9679,1.27
06:35:20:5,0.3159,-0.7470,-0.9699,1.26
06:35:20:5,0.3159,-0.7410,-0.9699,1.26
06:35:20:5,0.3159,-0.7410,-0.9699,1.26
06:35:20:5,0.3179,-0.7390,-0.9719,1.26
06:35:20:5,0.3219,-0.7410,-0.9739,1.27
06:35:20:5,0.3279,-0.7430,-0.9739,1.27
06:35:20:5,0.3359,-0.7430,-0.9719,1.27
06:35:20:6,0.3479,-0.7430,-0.9699,1.27
06:35:20:6,0.3619,-0.7450,-0.9639,1.27
06:35:20:6,0.3759,-0.7430,-0.9579,1.27
06:35:20:6,0.3899,-0.7390,-0.9539,1.27
06:35:20:6,0.4059,-0.7350,-0.9439,1.26
06:35:20:6,0.4219,-0.7270,-0.9379,1.26
06:35:20:6,0.4339,-0.7210,-0.9299,1.25
06:35:20:6,0.4459,-0.7150,-0.9239,1.25
06:35:20:6,0.4559,-0.7090,-0.9179,1.25
06:35:20:6,0.4639,-0.7030,-0.9159,1.24
06:35:20:6,0.4719,-0.7010,-0.9139,1.24
06:35:20:6,0.4779,-0.7010,-0.9119,1.25
06:35:20:6,0.4839,-0.7010,-0.9119,1.25
06:35:20:6,0.4919,-0.7050,-0.9159,1.26
06:35:20:6,0.4999,-0.7090,-0.9219,1.27
06:35:20:6,0.5039,-0.7150,-0.9259,1.27
06:35:20:6,0.5079,-0.7210,-0.9339,1.28
06:35:20:6,0.5139,-0.7290,-0.9459,1.30
06:35:20:6,0.5179,-0.7370,-0.9559,1.31
06:35:20:6,0.5200,-0.7430,-0.9679,1.33
06:35:20:7,0.5220,-0.7493,-0.9779,1.34
06:35:20:7,0.5220,-0.7533,-0.9879,1.35
06:35:20:7,0.5200,-0.7553,-0.9939,1.35
06:35:20:7,0.5159,-0.7533,-0.9999,1.35
06:35:20:7,0.5119,-0.7493,-1.0019,1.35
06:35:20:7,0.5079,-0.7450,-1.0019,1.35
06:35:20:7,0.5019,-0.7350,-1.0019,1.34
06:35:20:7,0.4919,-0.7270,-0.9979,1.33
06:35:20:7,0.4859,-0.7130,-0.9939,1.32
06:35:20:7,0.4799,-0.7010,-0.9899,1.30
06:35:20:7,0.4739,-0.6890,-0.9839,1.29
06:35:20:7,0.4679,-0.6770,-0.9799,1.28
06:35:20:7,0.4659,-0.6690,-0.9739,1.27
06:35:20:7,0.4619,-0.6490,-0.9699,1.26
06:35:20:7,0.4599,-0.6470,-0.9659,1.25
06:35:20:7,0.4539,-0.6410,-0.9619,1.24
06:35:20:7,0.4499,-0.6310,-0.9599,1.23
06:35:20:7,0.4459,-0.6250,-0.9599,1.23
06:35:20:7,0.4419,-0.6190,-0.9599,1.22
06:35:20:7,0.4379,-0.6130,-0.9619,1.22
06:35:20:8,0.4299,-0.6070,-0.9639,1.22
06:35:20:8,0.4219,-0.6030,-0.9659,1.21
06:35:20:8,0.4139,-0.5990,-0.9699,1.21
06:35:20:8,0.4099,-0.5990,-0.9739,1.21
06:35:20:8,0.4059,-0.5990,-0.9759,1.21
06:35:20:8,0.4039,-0.5990,-0.9759,1.21
06:35:20:8,0.4019,-0.5990,-0.9739,1.21
06:35:20:8,0.3999,-0.5990,-0.9679,1.21
06:35:20:8,0.4019,-0.5990,-0.9639,1.20
06:35:20:8,0.4039,-0.5990,-0.9539,1.20
06:35:20:8,0.4079,-0.5950,-0.9459,1.19
06:35:20:8,0.4119,-0.5890,-0.9359,1.18
06:35:20:8,0.4179,-0.5830,-0.9259,1.17
06:35:20:8,0.4259,-0.5790,-0.9179,1.17
06:35:20:8,0.4339,-0.5750,-0.9119,1.16
06:35:20:8,0.4439,-0.5730,-0.9099,1.16
06:35:20:8,0.4539,-0.5750,-0.9058,1.16
06:35:20:8,0.4639,-0.5770,-0.9058,1.17
06:35:20:8,0.4719,-0.5830,-0.9078,1.18
06:35:20:8,0.4799,-0.5930,-0.9119,1.19
06:35:20:9,0.4859,-0.6030,-0.9139,1.20
06:35:20:9,0.4879,-0.6150,-0.9179,1.21
06:35:20:9,0.4839,-0.6270,-0.9259,1.22
06:35:20:9,0.4819,-0.6390,-0.9339,1.23
06:35:20:9,0.4799,-0.6470,-0.9399,1.24
06:35:20:9,0.4759,-0.6570,-0.9459,1.25
06:35:20:9,0.4719,-0.6610,-0.9519,1.25
06:35:20:9,0.4679,-0.6630,-0.9579,1.26
06:35:20:9,0.4659,-0.6630,-0.9639,1.26
06:35:20:9,0.4639,-0.6590,-0.9659,1.26
06:35:20:9,0.4639,-0.6550,-0.9679,1.26
06:35:20:9,0.4619,-0.6470,-0.9679,1.25
06:35:20:9,0.4639,-0.6410,-0.9679,1.25
06:35:20:9,0.4659,-0.6330,-0.9659,1.25
06:35:20:9,0.4659,-0.6250,-0.9639,1.24
06:35:20:9,0.4659,-0.6190,-0.9599,1.23
06:35:20:9,0.4639,-0.6110,-0.9519,1.22
06:35:20:9,0.4619,-0.6050,-0.9459,1.21
06:35:20:9,0.4579,-0.5950,-0.9379,1.20
06:35:20:9,0.4539,-0.5910,-0.9319,1.19
06:35:21:0,0.4479,-0.5870,-0.9299,1.19
06:35:21:0,0.4439,-0.5850,-0.9279,1.18
06:35:21:0,0.4399,-0.5870,-0.9279,1.18
06:35:21:0,0.4379,-0.5910,-0.9319,1.19
06:35:21:0,0.4379,-0.5950,-0.9359,1.19
06:35:21:0,0.4419,-0.6050,-0.9419,1.20
06:35:21:0,0.4499,-0.6150,-0.9479,1.22
06:35:21:0,0.4579,-0.6310,-0.9519,1.23
06:35:21:0,0.4719,-0.6430,-0.9559,1.24
06:35:21:0,0.4819,-0.6550,-0.9539,1.25
06:35:21:0,0.4939,-0.6650,-0.9519,1.26
06:35:21:0,0.5039,-0.6730,-0.9479,1.27
06:35:21:0,0.5099,-0.6790,-0.9419,1.27
06:35:21:0,0.5139,-0.6810,-0.9339,1.26
06:35:21:0,0.5159,-0.6810,-0.9259,1.26
06:35:21:0,0.5119,-0.6790,-0.9199,1.25
06:35:21:0,0.5079,-0.6730,-0.9179,1.25
06:35:21:1,0.5059,-0.6690,-0.9139,1.24
06:35:21:1,0.4999,-0.6670,-0.9119,1.24
06:35:21:1,0.4979,-0.6670,-0.9078,1.23
06:35:21:1,0.5019,-0.6690,-0.9078,1.23
06:35:21:1,0.5019,-0.6730,-0.9078,1.24
06:35:21:1,0.5039,-0.6770,-0.9058,1.24
06:35:21:1,0.5059,-0.6850,-0.9078,1.24
06:35:21:1,0.5099,-0.6930,-0.9058,1.25
06:35:21:1,0.5119,-0.7010,-0.9018,1.25
06:35:21:1,0.5139,-0.7070,-0.8998,1.25
06:35:21:1,0.5119,-0.7090,-0.8938,1.25
06:35:21:1,0.5079,-0.7050,-0.8898,1.24
06:35:21:1,0.5059,-0.7030,-0.8878,1.24
06:35:21:1,0.5019,-0.6990,-0.8878,1.24
06:35:21:1,0.5019,-0.6930,-0.8858,1.23
06:35:21:1,0.4999,-0.6910,-0.8838,1.23
06:35:21:1,0.4999,-0.6870,-0.8858,1.23
06:35:21:1,0.4979,-0.6830,-0.8878,1.23
06:35:21:1,0.4979,-0.6830,-0.8898,1.23
06:35:21:1,0.4979,-0.6850,-0.8918,1.23
06:35:21:2,0.4959,-0.6870,-0.8898,1.23
06:35:21:2,0.4899,-0.6890,-0.8898,1.23
06:35:21:2,0.4839,-0.6930,-0.8898,1.23
06:35:21:2,0.4739,-0.6990,-0.8898,1.23
06:35:21:2,0.4619,-0.7010,-0.8898,1.22
06:35:21:2,0.4539,-0.7050,-0.8898,1.22
06:35:21:2,0.4419,-0.7130,-0.8898,1.22
06:35:21:2,0.4339,-0.7190,-0.8898,1.22
06:35:21:2,0.4259,-0.7270,-0.8958,1.23
06:35:21:2,0.4239,-0.7390,-0.8998,1.24
06:35:21:2,0.4239,-0.7493,-0.9038,1.25
06:35:21:2,0.4279,-0.7573,-0.9099,1.26
06:35:21:2,0.4319,-0.7713,-0.9179,1.27
06:35:21:2,0.4379,-0.7853,-0.9239,1.29
06:35:21:2,0.4459,-0.8013,-0.9299,1.31
06:35:21:2,0.4499,-0.8153,-0.9419,1.32
06:35:21:2,0.4579,-0.8313,-0.9479,1.34
06:35:21:2,0.4659,-0.8493,-0.9539,1.36
06:35:21:2,0.4699,-0.8653,-0.9579,1.37
06:35:21:2,0.4719,-0.8813,-0.9639,1.39
06:35:21:2,0.4719,-0.8933,-0.9679,1.40
06:35:21:2,0.4679,-0.9053,-0.9719,1.41
06:35:21:2,0.4659,-0.9134,-0.9759,1.42
06:35:21:3,0.4639,-0.9214,-0.9799,1.42
06:35:21:3,0.4579,-0.9274,-0.9839,1.43
06:35:21:3,0.4519,-0.9334,-0.9899,1.43
06:35:21:3,0.4459,-0.9374,-0.9979,1.44
06:35:21:3,0.4379,-0.9374,-1.0039,1.44
06:35:21:3,0.4319,-0.9414,-1.0099,1.45
06:35:21:3,0.4299,-0.9454,-1.0159,1.45
06:35:21:3,0.4279,-0.9454,-1.0199,1.45
06:35:21:3,0.4279,-0.9474,-1.0259,1.46
06:35:21:3,0.4239,-0.9494,-1.0299,1.46
06:35:21:3,0.4239,-0.9514,-1.0319,1.47
06:35:21:3,0.4219,-0.9814,-1.0299,1.48
06:35:21:3,0.4199,-0.9534,-1.0319,1.47
06:35:21:3,0.4179,-0.9534,-1.0299,1.46
06:35:21:3,0.4199,-0.9474,-1.0299,1.46
06:35:21:3,0.4179,-0.9434,-1.0279,1.46
06:35:21:3,0.4179,-0.9374,-1.0279,1.45
06:35:21:3,0.4139,-0.9334,-1.0279,1.45
06:35:21:3,0.4119,-0.9274,-1.0279,1.44
06:35:21:4,0.4159,-0.9254,-1.0279,1.44
06:35:21:4,0.4179,-0.9234,-1.0299,1.44
06:35:21:4,0.4259,-0.9194,-1.0299,1.44
06:35:21:4,0.4339,-0.9194,-1.0359,1.45
06:35:21:4,0.4459,-0.9174,-1.0379,1.46
06:35:21:4,0.4599,-0.9174,-1.0439,1.46
06:35:21:4,0.4799,-0.9174,-1.0499,1.47
06:35:21:4,0.5019,-0.9194,-1.0579,1.49
06:35:21:4,0.5220,-0.9214,-1.0699,1.51
06:35:21:4,0.5440,-0.9214,-1.0839,1.52
