gFx,gFy,gFz,label,gFx_diff,gFy_diff,gFz_diff
-0.0165,0.6598,-0.5154,kneeling,-0.20229999999999998,0.06810000000000005,0.15810000000000002
0.0955,0.5897,-0.7175,kneeling,0.112,-0.07010000000000005,-0.20210000000000006
0.2799,0.6157,-0.5054,kneeling,0.18439999999999998,0.026000000000000023,0.21210000000000007
0.0695,0.3716,-0.7778,kneeling,-0.21039999999999998,-0.24410000000000004,-0.2724000000000001
0.608,-0.8693,-0.8458,kneeling,0.5385,-1.2409,-0.06799999999999995
0.3199,-0.3529,-0.9779,kneeling,-0.28809999999999997,0.5164,-0.1321
-0.1125,0.6437,-0.6375,kneeling,-0.4324,0.9966,0.34040000000000004
0.1718,0.5777,-0.5915,kneeling,0.2843,-0.06600000000000006,0.04599999999999993
0.1778,0.6558,-0.5775,kneeling,0.006000000000000005,0.07810000000000006,0.014000000000000012
-0.1506,0.5057,-0.7638,kneeling,-0.3284,-0.1501,-0.18630000000000002
0.4119,-0.8513,-0.9078,kneeling,0.5625,-1.357,-0.14400000000000002
0.3459,-0.7573,-0.8918,kneeling,-0.066,0.09399999999999997,0.016000000000000014
-0.0985,0.2456,-0.9018,kneeling,-0.4444,1.0029,-0.010000000000000009
0.2058,0.6217,-0.5154,kneeling,0.3043,0.3761,0.3864000000000001
0.1738,0.7138,-0.6735,kneeling,-0.032,0.09209999999999996,-0.15810000000000002
-0.0825,0.6317,-0.4954,kneeling,-0.25630000000000003,-0.08209999999999995,0.17809999999999998
0.0235,0.6217,-0.7055,kneeling,0.10600000000000001,-0.010000000000000009,-0.2101
0.2719,0.3176,-0.7798,kneeling,0.24839999999999998,-0.30410000000000004,-0.07430000000000003
0.4679,-0.9294,-0.8478,kneeling,0.196,-1.2469999999999999,-0.06799999999999995
0.4039,-0.607,-0.9499,kneeling,-0.064,0.3224,-0.10209999999999997
-0.1265,0.5977,-0.7075,kneeling,-0.5304,1.2046999999999999,0.24239999999999995
0.1118,0.6177,-0.6115,kneeling,0.2383,0.020000000000000018,0.09599999999999997
0.1738,0.6618,-0.5975,kneeling,0.06200000000000001,0.04410000000000003,0.014000000000000012
-0.0685,0.7238,-0.5615,kneeling,-0.24230000000000002,0.061999999999999944,0.03600000000000003
0.3759,-0.7893,-0.9319,kneeling,0.4444,-1.5131000000000001,-0.37039999999999995
0.3039,-0.8433,-0.8718,kneeling,-0.07200000000000001,-0.05400000000000005,0.06009999999999993
-0.0445,0.1135,-0.9339,kneeling,-0.3484,0.9568000000000001,-0.06209999999999993
0.1998,0.6297,-0.5495,kneeling,0.24430000000000002,0.5162,0.38439999999999996
0.0895,0.9018,-0.6175,kneeling,-0.11030000000000001,0.2721,-0.06800000000000006
-0.0685,0.6998,-0.5875,kneeling,-0.158,-0.20200000000000007,0.030000000000000027
0.2598,0.6377,-0.5455,kneeling,0.3283,-0.06209999999999993,0.04200000000000004
0.0035,0.6658,-0.6495,kneeling,-0.2563,0.028099999999999903,-0.10399999999999998
0.3419,-0.5069,-0.9999,kneeling,0.3384,-1.1726999999999999,-0.35040000000000004
0.662,-0.8833,-0.7758,kneeling,0.32010000000000005,-0.37639999999999996,0.22409999999999997
0.2979,-0.1688,-1.0139,kneeling,-0.36410000000000003,0.7144999999999999,-0.23809999999999998
-0.1306,0.6497,-0.6035,kneeling,-0.4285,0.8185,0.4104
0.1438,0.6237,-0.5715,kneeling,0.2744,-0.026000000000000023,0.03200000000000003
0.1558,0.6497,-0.5835,kneeling,0.011999999999999983,0.026000000000000023,-0.01200000000000001
-0.0985,0.6277,-0.5054,kneeling,-0.25429999999999997,-0.02200000000000002,0.07810000000000006
0.1878,0.6057,-0.6375,kneeling,0.2863,-0.02200000000000002,-0.1321
0.3179,-0.4329,-0.9859,kneeling,0.13010000000000002,-1.0386,-0.34840000000000004
0.6,-0.8673,-0.7475,kneeling,0.28209999999999996,-0.43439999999999995,0.23839999999999995
0.3579,-0.525,-0.9779,kneeling,-0.24209999999999998,0.34229999999999994,-0.23039999999999994
-0.0765,0.4577,-0.8218,kneeling,-0.4344,0.9827,0.15610000000000002
0.1218,0.6497,-0.6935,kneeling,0.1983,0.19200000000000006,0.12829999999999997
0.1458,0.6417,-0.6895,kneeling,0.024000000000000007,-0.008000000000000007,0.0040000000000000036
0.3039,0.5797,-0.5275,kneeling,0.1581,-0.062000000000000055,0.16200000000000003
0.1478,0.6538,-0.6495,kneeling,-0.15610000000000002,0.07410000000000005,-0.122
0.0695,0.6237,-0.7135,kneeling,-0.07829999999999998,-0.030100000000000016,-0.06400000000000006
0.1998,0.6057,-0.6055,kneeling,0.1303,-0.018000000000000016,0.10799999999999998
0.0715,0.2536,-0.8638,kneeling,-0.12830000000000003,-0.3521,-0.2583
0.4179,-0.8393,-0.8278,kneeling,0.3464,-1.0929,0.03600000000000003
0.4319,-0.8653,-0.8438,kneeling,0.014000000000000012,-0.025999999999999912,-0.016000000000000014
-0.0425,0.0853,-0.9339,kneeling,-0.4744,0.9506,-0.09009999999999996
0.1398,0.5337,-0.7275,kneeling,0.18230000000000002,0.44839999999999997,0.20639999999999992
-0.1145,0.5877,-0.6675,kneeling,-0.2543,0.05400000000000005,0.06000000000000005
0.1055,0.5997,-0.6615,kneeling,0.22,0.01200000000000001,0.006000000000000005
0.0855,0.5217,-0.7355,kneeling,-0.01999999999999999,-0.07799999999999996,-0.07400000000000007
-0.2086,0.3456,-0.8518,kneeling,-0.29410000000000003,-0.17610000000000003,-0.11629999999999996
0.3059,-0.723,-0.9439,kneeling,0.5145,-1.0686,-0.09209999999999996
0.4419,-0.8753,-0.8378,kneeling,0.136,-0.1523,0.10609999999999997
0.0355,0.1033,-0.9339,kneeling,-0.40640000000000004,0.9785999999999999,-0.09609999999999996
0.0455,0.5737,-0.7335,kneeling,0.010000000000000002,0.4704,0.2003999999999999
-0.0485,0.6437,-0.5395,kneeling,-0.094,0.07000000000000006,0.19400000000000006
0.3459,0.6097,-0.5755,kneeling,0.3944,-0.03400000000000003,-0.03600000000000003
0.1618,0.6578,-0.7818,kneeling,-0.18409999999999999,0.04810000000000003,-0.20630000000000004
-0.0205,0.0933,-0.9239,kneeling,-0.1823,-0.5645,-0.1421
0.4539,-0.8313,-0.8558,kneeling,0.47440000000000004,-0.9246000000000001,0.06810000000000005
0.4759,-0.671,-0.9379,kneeling,0.021999999999999964,0.1603,-0.08209999999999995
-0.1346,0.5257,-0.7598,kneeling,-0.6105,1.1966999999999999,0.17809999999999993
0.1538,0.5377,-0.6915,kneeling,0.2884,0.01200000000000001,0.06830000000000003
0.2078,0.6197,-0.6635,kneeling,0.05400000000000002,0.08200000000000007,0.028000000000000025
-0.0905,0.6598,-0.5094,kneeling,-0.2983,0.040100000000000025,0.15410000000000001
-0.0945,0.6037,-0.7778,kneeling,-0.0040000000000000036,-0.05610000000000004,-0.2684000000000001
0.4399,-0.7513,-0.9078,kneeling,0.5344,-1.355,-0.13
0.4539,-0.633,-0.9279,kneeling,0.014000000000000012,0.11829999999999996,-0.020099999999999896
0.0315,0.4157,-0.8598,kneeling,-0.4224,1.0487,0.06809999999999994
0.1438,0.6417,-0.6555,kneeling,0.11230000000000001,0.22600000000000003,0.20430000000000004
0.1758,0.6918,-0.6355,kneeling,0.032,0.05009999999999992,0.020000000000000018
-0.0745,0.6297,-0.6635,kneeling,-0.2503,-0.06209999999999993,-0.028000000000000025
0.1398,0.6117,-0.5415,kneeling,0.2143,-0.018000000000000016,0.122
0.2058,0.2636,-0.8618,kneeling,0.066,-0.3481,-0.32030000000000003
0.66,-0.9634,-0.8178,kneeling,0.45420000000000005,-1.227,0.04400000000000004
0.4179,-0.1848,-0.9579,kneeling,-0.24210000000000004,0.7786000000000001,-0.1401
-0.0125,0.6578,-0.6475,kneeling,-0.4304,0.8426,0.3104
-0.0705,0.7198,-0.6555,kneeling,-0.057999999999999996,0.061999999999999944,-0.008000000000000007
0.3059,0.5937,-0.5194,kneeling,0.3764,-0.1261,0.1361
0.2218,0.6177,-0.5795,kneeling,-0.08410000000000001,0.02400000000000002,-0.06010000000000004
-0.0045,0.6337,-0.5074,kneeling,-0.2263,0.016000000000000014,0.07210000000000005
0.0955,0.8058,-0.6695,kneeling,0.1,0.17209999999999992,-0.16210000000000002
0.1318,-0.2949,-0.9499,kneeling,0.0363,-1.1007,-0.2804
0.4679,-0.9114,-0.8238,kneeling,0.33609999999999995,-0.6165,0.1261
0.1298,-0.1728,-1.0239,kneeling,-0.33809999999999996,0.7385999999999999,-0.20010000000000006
-0.1686,0.4977,-0.8138,kneeling,-0.2984,0.6705,0.21010000000000006
-0.4727,0.1916,-0.5355,kneeling,-0.30410000000000004,-0.3061,0.2783
-0.5427,-0.8813,0.2271,kneeling,-0.06999999999999995,-1.0729,0.7626
-0.0345,0.2836,0.9033,kneeling,0.5082,1.1649,0.6762
